Treino,Média
2018-2019_treino_123.csv_32-1,0.66
2018-2019_treino_124.csv_32-1,0.69
2018-2019_treino_125.csv_32-1,0.69
2018-2019_treino_126.csv_32-1,0.69
2018-2019_treino_127.csv_32-1,0.69
2018-2019_treino_128.csv_32-1,0.69
2018-2019_treino_129.csv_32-1,0.69
2018-2019_treino_130.csv_32-1,0.69
2018-2019_treino_131.csv_32-1,0.69
2018-2019_treino_132.csv_32-1,0.69
2018-2019_treino_133.csv_32-1,0.66
2018-2019_treino_134.csv_32-1,0.62
2018-2019_treino_135.csv_32-1,0.62
2018-2019_treino_136.csv_32-1,0.62
2018-2019_treino_137.csv_32-1,0.59
2018-2019_treino_138.csv_32-1,0.56
2018-2019_treino_139.csv_32-1,0.56
2018-2019_treino_140.csv_32-1,0.59
2018-2019_treino_141.csv_32-1,0.62
2018-2019_treino_142.csv_32-1,0.62
2018-2019_treino_143.csv_32-1,0.62
2018-2019_treino_144.csv_32-1,0.62
2018-2019_treino_145.csv_32-1,0.59
2018-2019_treino_146.csv_32-1,0.59
2018-2019_treino_147.csv_32-1,0.62
2018-2019_treino_148.csv_32-1,0.62
2018-2019_treino_149.csv_32-1,0.62
2018-2019_treino_150.csv_32-1,0.62
2018-2019_treino_151.csv_32-1,0.59
2018-2019_treino_152.csv_32-1,0.59
2018-2019_treino_153.csv_32-1,0.56
2018-2019_treino_154.csv_32-1,0.59
2018-2019_treino_155.csv_32-1,0.59
2018-2019_treino_156.csv_32-1,0.59
2018-2019_treino_157.csv_32-1,0.59
2018-2019_treino_158.csv_32-1,0.59
2018-2019_treino_159.csv_32-1,0.59
2018-2019_treino_160.csv_32-1,0.56
2018-2019_treino_161.csv_32-1,0.59
2018-2019_treino_162.csv_32-1,0.62
2018-2019_treino_163.csv_32-1,0.62
2018-2019_treino_164.csv_32-1,0.59
2018-2019_treino_165.csv_32-1,0.59
2018-2019_treino_166.csv_32-1,0.62
2018-2019_treino_167.csv_32-1,0.62
2018-2019_treino_168.csv_32-1,0.66
2018-2019_treino_169.csv_32-1,0.69
2018-2019_treino_170.csv_32-1,0.72
2018-2019_treino_171.csv_32-1,0.72
2018-2019_treino_172.csv_32-1,0.72
2018-2019_treino_173.csv_32-1,0.72
2018-2019_treino_174.csv_32-1,0.75
2018-2019_treino_175.csv_32-1,0.72
2018-2019_treino_176.csv_32-1,0.69
2018-2019_treino_177.csv_32-1,0.69
2018-2019_treino_178.csv_32-1,0.69
2018-2019_treino_179.csv_32-1,0.69
2018-2019_treino_180.csv_32-1,0.69
2018-2019_treino_181.csv_32-1,0.66
2018-2019_treino_182.csv_32-1,0.66
2018-2019_treino_183.csv_32-1,0.69
2018-2019_treino_184.csv_32-1,0.69
2018-2019_treino_185.csv_32-1,0.72
2018-2019_treino_186.csv_32-1,0.72
2019-2020_treino_1.csv_32-1,0.41
2019-2020_treino_2.csv_32-1,0.44
2019-2020_treino_3.csv_32-1,0.44
2019-2020_treino_4.csv_32-1,0.44
2019-2020_treino_5.csv_32-1,0.47
2019-2020_treino_6.csv_32-1,0.47
2019-2020_treino_7.csv_32-1,0.47
2019-2020_treino_8.csv_32-1,0.44
2019-2020_treino_9.csv_32-1,0.41
2019-2020_treino_10.csv_32-1,0.41
2019-2020_treino_11.csv_32-1,0.38
2019-2020_treino_12.csv_32-1,0.38
2019-2020_treino_13.csv_32-1,0.38
2019-2020_treino_14.csv_32-1,0.38
2019-2020_treino_15.csv_32-1,0.41
2019-2020_treino_16.csv_32-1,0.41
2019-2020_treino_17.csv_32-1,0.41
2019-2020_treino_18.csv_32-1,0.44
2019-2020_treino_19.csv_32-1,0.44
2019-2020_treino_20.csv_32-1,0.44
2019-2020_treino_21.csv_32-1,0.44
2019-2020_treino_22.csv_32-1,0.41
2019-2020_treino_23.csv_32-1,0.41
2019-2020_treino_24.csv_32-1,0.41
2019-2020_treino_25.csv_32-1,0.41
2019-2020_treino_26.csv_32-1,0.44
2019-2020_treino_27.csv_32-1,0.44
2019-2020_treino_28.csv_32-1,0.47
2019-2020_treino_29.csv_32-1,0.47
2019-2020_treino_30.csv_32-1,0.50
2019-2020_treino_31.csv_32-1,0.50
2019-2020_treino_32.csv_32-1,0.53
2019-2020_treino_33.csv_32-1,0.50
2019-2020_treino_34.csv_32-1,0.47
2019-2020_treino_35.csv_32-1,0.44
2019-2020_treino_36.csv_32-1,0.44
2019-2020_treino_37.csv_32-1,0.41
2019-2020_treino_38.csv_32-1,0.38
2019-2020_treino_39.csv_32-1,0.41
2019-2020_treino_40.csv_32-1,0.41
2019-2020_treino_41.csv_32-1,0.44
2019-2020_treino_42.csv_32-1,0.47
2019-2020_treino_43.csv_32-1,0.47
2019-2020_treino_44.csv_32-1,0.47
2019-2020_treino_45.csv_32-1,0.50
2019-2020_treino_46.csv_32-1,0.50
2019-2020_treino_47.csv_32-1,0.50
2019-2020_treino_48.csv_32-1,0.47
2019-2020_treino_49.csv_32-1,0.44
2019-2020_treino_50.csv_32-1,0.44
2019-2020_treino_51.csv_32-1,0.47
2019-2020_treino_52.csv_32-1,0.47
2019-2020_treino_53.csv_32-1,0.47
2019-2020_treino_54.csv_32-1,0.47
2019-2020_treino_55.csv_32-1,0.47
2019-2020_treino_56.csv_32-1,0.47
2019-2020_treino_57.csv_32-1,0.50
2019-2020_treino_58.csv_32-1,0.47
2019-2020_treino_59.csv_32-1,0.47
2019-2020_treino_60.csv_32-1,0.47
2019-2020_treino_61.csv_32-1,0.47
2019-2020_treino_62.csv_32-1,0.44
2019-2020_treino_63.csv_32-1,0.44
2019-2020_treino_64.csv_32-1,0.41
2019-2020_treino_65.csv_32-1,0.41
2019-2020_treino_66.csv_32-1,0.44
2019-2020_treino_67.csv_32-1,0.47
2019-2020_treino_68.csv_32-1,0.47
2019-2020_treino_69.csv_32-1,0.50
2019-2020_treino_70.csv_32-1,0.50
2019-2020_treino_71.csv_32-1,0.47
2019-2020_treino_72.csv_32-1,0.50
2019-2020_treino_73.csv_32-1,0.47
2019-2020_treino_74.csv_32-1,0.44
2019-2020_treino_75.csv_32-1,0.47
2019-2020_treino_76.csv_32-1,0.44
2019-2020_treino_77.csv_32-1,0.44
2019-2020_treino_78.csv_32-1,0.47
2019-2020_treino_79.csv_32-1,0.44
2019-2020_treino_80.csv_32-1,0.47
2019-2020_treino_81.csv_32-1,0.47
2019-2020_treino_82.csv_32-1,0.44
2019-2020_treino_83.csv_32-1,0.41
2019-2020_treino_84.csv_32-1,0.38
2019-2020_treino_85.csv_32-1,0.38
2019-2020_treino_86.csv_32-1,0.41
2019-2020_treino_87.csv_32-1,0.41
2019-2020_treino_88.csv_32-1,0.44
2019-2020_treino_89.csv_32-1,0.44
2019-2020_treino_90.csv_32-1,0.47
2019-2020_treino_91.csv_32-1,0.50
2019-2020_treino_92.csv_32-1,0.50
2019-2020_treino_93.csv_32-1,0.47
2019-2020_treino_94.csv_32-1,0.50
2019-2020_treino_95.csv_32-1,0.53
2019-2020_treino_96.csv_32-1,0.53
2019-2020_treino_97.csv_32-1,0.53
2019-2020_treino_98.csv_32-1,0.53
2019-2020_treino_99.csv_32-1,0.50
2019-2020_treino_100.csv_32-1,0.50
2019-2020_treino_101.csv_32-1,0.50
2019-2020_treino_102.csv_32-1,0.53
2019-2020_treino_103.csv_32-1,0.53
2019-2020_treino_104.csv_32-1,0.53
2019-2020_treino_105.csv_32-1,0.56
2019-2020_treino_106.csv_32-1,0.56
2019-2020_treino_107.csv_32-1,0.56
2019-2020_treino_108.csv_32-1,0.56
2019-2020_treino_109.csv_32-1,0.56
2019-2020_treino_110.csv_32-1,0.56
2019-2020_treino_111.csv_32-1,0.56
2019-2020_treino_112.csv_32-1,0.56
2019-2020_treino_113.csv_32-1,0.59
2019-2020_treino_114.csv_32-1,0.59
2019-2020_treino_115.csv_32-1,0.59
2019-2020_treino_116.csv_32-1,0.62
2019-2020_treino_117.csv_32-1,0.62
2019-2020_treino_118.csv_32-1,0.62
2019-2020_treino_119.csv_32-1,0.62
2019-2020_treino_120.csv_32-1,0.62
2019-2020_treino_121.csv_32-1,0.62
2019-2020_treino_122.csv_32-1,0.59
2019-2020_treino_123.csv_32-1,0.59
2019-2020_treino_124.csv_32-1,0.59
2019-2020_treino_125.csv_32-1,0.62
2019-2020_treino_126.csv_32-1,0.59
2019-2020_treino_127.csv_32-1,0.56
2019-2020_treino_128.csv_32-1,0.59
2019-2020_treino_129.csv_32-1,0.62
2019-2020_treino_130.csv_32-1,0.59
2019-2020_treino_131.csv_32-1,0.59
2019-2020_treino_132.csv_32-1,0.59
2019-2020_treino_133.csv_32-1,0.56
2019-2020_treino_134.csv_32-1,0.53
2019-2020_treino_135.csv_32-1,0.56
2019-2020_treino_136.csv_32-1,0.56
2019-2020_treino_137.csv_32-1,0.53
2019-2020_treino_138.csv_32-1,0.56
2019-2020_treino_139.csv_32-1,0.53
2019-2020_treino_140.csv_32-1,0.53
2019-2020_treino_141.csv_32-1,0.50
2019-2020_treino_142.csv_32-1,0.47
2019-2020_treino_143.csv_32-1,0.47
2019-2020_treino_144.csv_32-1,0.47
2019-2020_treino_145.csv_32-1,0.47
2019-2020_treino_146.csv_32-1,0.50
2019-2020_treino_147.csv_32-1,0.53
2019-2020_treino_148.csv_32-1,0.53
2019-2020_treino_149.csv_32-1,0.56
2019-2020_treino_150.csv_32-1,0.53
2019-2020_treino_151.csv_32-1,0.53
2019-2020_treino_152.csv_32-1,0.53
2019-2020_treino_153.csv_32-1,0.53
2019-2020_treino_154.csv_32-1,0.53
2019-2020_treino_155.csv_32-1,0.53
2019-2020_treino_156.csv_32-1,0.53
2019-2020_treino_157.csv_32-1,0.50
2019-2020_treino_158.csv_32-1,0.53
2019-2020_treino_159.csv_32-1,0.53
2019-2020_treino_160.csv_32-1,0.50
2019-2020_treino_161.csv_32-1,0.50
2019-2020_treino_162.csv_32-1,0.53
2019-2020_treino_163.csv_32-1,0.56
2019-2020_treino_164.csv_32-1,0.59
2019-2020_treino_165.csv_32-1,0.59
2019-2020_treino_166.csv_32-1,0.62
2019-2020_treino_167.csv_32-1,0.62
2019-2020_treino_168.csv_32-1,0.59
2019-2020_treino_169.csv_32-1,0.62
2019-2020_treino_170.csv_32-1,0.62
2019-2020_treino_171.csv_32-1,0.62
2019-2020_treino_172.csv_32-1,0.66
2019-2020_treino_173.csv_32-1,0.69
2019-2020_treino_174.csv_32-1,0.69
2019-2020_treino_175.csv_32-1,0.72
2020-2021_treino_1.csv_32-1,0.56
2020-2021_treino_2.csv_32-1,0.56
2020-2021_treino_3.csv_32-1,0.56
2020-2021_treino_4.csv_32-1,0.56
2020-2021_treino_5.csv_32-1,0.56
2020-2021_treino_6.csv_32-1,0.59
2020-2021_treino_7.csv_32-1,0.56
2020-2021_treino_8.csv_32-1,0.56
2020-2021_treino_9.csv_32-1,0.59
2020-2021_treino_10.csv_32-1,0.59
2020-2021_treino_11.csv_32-1,0.59
2020-2021_treino_12.csv_32-1,0.59
2020-2021_treino_13.csv_32-1,0.59
2020-2021_treino_14.csv_32-1,0.56
2020-2021_treino_15.csv_32-1,0.59
2020-2021_treino_16.csv_32-1,0.59
2020-2021_treino_17.csv_32-1,0.56
2020-2021_treino_18.csv_32-1,0.59
2020-2021_treino_19.csv_32-1,0.56
2020-2021_treino_20.csv_32-1,0.59
2020-2021_treino_21.csv_32-1,0.59
2020-2021_treino_22.csv_32-1,0.62
2020-2021_treino_23.csv_32-1,0.62
2020-2021_treino_24.csv_32-1,0.59
2020-2021_treino_25.csv_32-1,0.62
2020-2021_treino_26.csv_32-1,0.66
2020-2021_treino_27.csv_32-1,0.66
2020-2021_treino_28.csv_32-1,0.66
2020-2021_treino_29.csv_32-1,0.66
2020-2021_treino_30.csv_32-1,0.66
2020-2021_treino_31.csv_32-1,0.69
2020-2021_treino_32.csv_32-1,0.69
2020-2021_treino_33.csv_32-1,0.69
2020-2021_treino_34.csv_32-1,0.69
2020-2021_treino_35.csv_32-1,0.66
2020-2021_treino_36.csv_32-1,0.69
2020-2021_treino_37.csv_32-1,0.66
2020-2021_treino_38.csv_32-1,0.66
2020-2021_treino_39.csv_32-1,0.66
2020-2021_treino_40.csv_32-1,0.66
2020-2021_treino_41.csv_32-1,0.66
2020-2021_treino_42.csv_32-1,0.62
2020-2021_treino_43.csv_32-1,0.66
2020-2021_treino_44.csv_32-1,0.66
2020-2021_treino_45.csv_32-1,0.66
2020-2021_treino_46.csv_32-1,0.66
2020-2021_treino_47.csv_32-1,0.66
2020-2021_treino_48.csv_32-1,0.66
2020-2021_treino_49.csv_32-1,0.69
2020-2021_treino_50.csv_32-1,0.66
2020-2021_treino_51.csv_32-1,0.66
2020-2021_treino_52.csv_32-1,0.62
2020-2021_treino_53.csv_32-1,0.59
2020-2021_treino_54.csv_32-1,0.59
2020-2021_treino_55.csv_32-1,0.59
2020-2021_treino_56.csv_32-1,0.62
2020-2021_treino_57.csv_32-1,0.62
2020-2021_treino_58.csv_32-1,0.62
2020-2021_treino_59.csv_32-1,0.59
2020-2021_treino_60.csv_32-1,0.59
2020-2021_treino_61.csv_32-1,0.59
2020-2021_treino_62.csv_32-1,0.59
2020-2021_treino_63.csv_32-1,0.59
2020-2021_treino_64.csv_32-1,0.59
2020-2021_treino_65.csv_32-1,0.59
2020-2021_treino_66.csv_32-1,0.62
2020-2021_treino_67.csv_32-1,0.62
2020-2021_treino_68.csv_32-1,0.62
2020-2021_treino_69.csv_32-1,0.66
2020-2021_treino_70.csv_32-1,0.62
2020-2021_treino_71.csv_32-1,0.62
2020-2021_treino_72.csv_32-1,0.66
2020-2021_treino_73.csv_32-1,0.66
2020-2021_treino_74.csv_32-1,0.69
2020-2021_treino_75.csv_32-1,0.69
2020-2021_treino_76.csv_32-1,0.72
2020-2021_treino_77.csv_32-1,0.72
2020-2021_treino_78.csv_32-1,0.72
2020-2021_treino_79.csv_32-1,0.69
2020-2021_treino_80.csv_32-1,0.66
2020-2021_treino_81.csv_32-1,0.66
2020-2021_treino_82.csv_32-1,0.69
2020-2021_treino_83.csv_32-1,0.69
2020-2021_treino_84.csv_32-1,0.69
2020-2021_treino_85.csv_32-1,0.72
2020-2021_treino_86.csv_32-1,0.69
2020-2021_treino_87.csv_32-1,0.66
2020-2021_treino_88.csv_32-1,0.66
2020-2021_treino_89.csv_32-1,0.62
2020-2021_treino_90.csv_32-1,0.62
2020-2021_treino_91.csv_32-1,0.66
2020-2021_treino_92.csv_32-1,0.62
2020-2021_treino_93.csv_32-1,0.59
2020-2021_treino_94.csv_32-1,0.59
2020-2021_treino_95.csv_32-1,0.56
2020-2021_treino_96.csv_32-1,0.56
2020-2021_treino_97.csv_32-1,0.56
2020-2021_treino_98.csv_32-1,0.53
2020-2021_treino_99.csv_32-1,0.56
2020-2021_treino_100.csv_32-1,0.53
2020-2021_treino_101.csv_32-1,0.50
2020-2021_treino_102.csv_32-1,0.53
2020-2021_treino_103.csv_32-1,0.56
2020-2021_treino_104.csv_32-1,0.53
2020-2021_treino_105.csv_32-1,0.53
2020-2021_treino_106.csv_32-1,0.53
2020-2021_treino_107.csv_32-1,0.50
2020-2021_treino_108.csv_32-1,0.47
2020-2021_treino_109.csv_32-1,0.44
2020-2021_treino_110.csv_32-1,0.44
2020-2021_treino_111.csv_32-1,0.47
2020-2021_treino_112.csv_32-1,0.47
2020-2021_treino_113.csv_32-1,0.47
2020-2021_treino_114.csv_32-1,0.47
2020-2021_treino_115.csv_32-1,0.47
2020-2021_treino_116.csv_32-1,0.50
2020-2021_treino_117.csv_32-1,0.50
2020-2021_treino_118.csv_32-1,0.53
2020-2021_treino_119.csv_32-1,0.53
2020-2021_treino_120.csv_32-1,0.50
2020-2021_treino_121.csv_32-1,0.53
2020-2021_treino_122.csv_32-1,0.53
2020-2021_treino_123.csv_32-1,0.53
2020-2021_treino_124.csv_32-1,0.56
2020-2021_treino_125.csv_32-1,0.56
2020-2021_treino_126.csv_32-1,0.53
2020-2021_treino_127.csv_32-1,0.53
2020-2021_treino_128.csv_32-1,0.53
2020-2021_treino_129.csv_32-1,0.53
2020-2021_treino_130.csv_32-1,0.53
2020-2021_treino_131.csv_32-1,0.53
2020-2021_treino_132.csv_32-1,0.53
2020-2021_treino_133.csv_32-1,0.53
2020-2021_treino_134.csv_32-1,0.53
2020-2021_treino_135.csv_32-1,0.50
2020-2021_treino_136.csv_32-1,0.50
2020-2021_treino_137.csv_32-1,0.50
2020-2021_treino_138.csv_32-1,0.47
2020-2021_treino_139.csv_32-1,0.47
2020-2021_treino_140.csv_32-1,0.47
2020-2021_treino_141.csv_32-1,0.47
2020-2021_treino_142.csv_32-1,0.50
2020-2021_treino_143.csv_32-1,0.47
2020-2021_treino_144.csv_32-1,0.50
2020-2021_treino_145.csv_32-1,0.47
2020-2021_treino_146.csv_32-1,0.47
2020-2021_treino_147.csv_32-1,0.47
2020-2021_treino_148.csv_32-1,0.47
2020-2021_treino_149.csv_32-1,0.47
2020-2021_treino_150.csv_32-1,0.47
2020-2021_treino_151.csv_32-1,0.47
2020-2021_treino_152.csv_32-1,0.47
2020-2021_treino_153.csv_32-1,0.47
2020-2021_treino_154.csv_32-1,0.47
2020-2021_treino_155.csv_32-1,0.44
2020-2021_treino_156.csv_32-1,0.41
2020-2021_treino_157.csv_32-1,0.41
2020-2021_treino_158.csv_32-1,0.44
2020-2021_treino_159.csv_32-1,0.44
2020-2021_treino_160.csv_32-1,0.41
2020-2021_treino_161.csv_32-1,0.41
2020-2021_treino_162.csv_32-1,0.44
2020-2021_treino_163.csv_32-1,0.44
2020-2021_treino_164.csv_32-1,0.47
2020-2021_treino_165.csv_32-1,0.50
2020-2021_treino_166.csv_32-1,0.47
2020-2021_treino_167.csv_32-1,0.50
2020-2021_treino_168.csv_32-1,0.50
2020-2021_treino_169.csv_32-1,0.50
2020-2021_treino_170.csv_32-1,0.53
2020-2021_treino_171.csv_32-1,0.56
2020-2021_treino_172.csv_32-1,0.56
2020-2021_treino_173.csv_32-1,0.56
2020-2021_treino_174.csv_32-1,0.53
2020-2021_treino_175.csv_32-1,0.56
2020-2021_treino_176.csv_32-1,0.56
2020-2021_treino_177.csv_32-1,0.59
2020-2021_treino_178.csv_32-1,0.59
2020-2021_treino_179.csv_32-1,0.59
2020-2021_treino_180.csv_32-1,0.56
2020-2021_treino_181.csv_32-1,0.56
2020-2021_treino_182.csv_32-1,0.56
2020-2021_treino_183.csv_32-1,0.56
2020-2021_treino_184.csv_32-1,0.59
2020-2021_treino_185.csv_32-1,0.59
2020-2021_treino_186.csv_32-1,0.59
2020-2021_treino_187.csv_32-1,0.62
2020-2021_treino_188.csv_32-1,0.66
2020-2021_treino_189.csv_32-1,0.69
2020-2021_treino_190.csv_32-1,0.66
2020-2021_treino_191.csv_32-1,0.66
2020-2021_treino_192.csv_32-1,0.69
2020-2021_treino_193.csv_32-1,0.69
2020-2021_treino_194.csv_32-1,0.66
2020-2021_treino_195.csv_32-1,0.62
2020-2021_treino_196.csv_32-1,0.62
2020-2021_treino_197.csv_32-1,0.62
2020-2021_treino_198.csv_32-1,0.62
2020-2021_treino_199.csv_32-1,0.59
2020-2021_treino_200.csv_32-1,0.59
2020-2021_treino_201.csv_32-1,0.59
2020-2021_treino_202.csv_32-1,0.56
2020-2021_treino_203.csv_32-1,0.53
2020-2021_treino_204.csv_32-1,0.53
2020-2021_treino_205.csv_32-1,0.56
2020-2021_treino_206.csv_32-1,0.59
2020-2021_treino_207.csv_32-1,0.56
2020-2021_treino_208.csv_32-1,0.53
2020-2021_treino_209.csv_32-1,0.50
2020-2021_treino_210.csv_32-1,0.47
2020-2021_treino_211.csv_32-1,0.47
2020-2021_treino_212.csv_32-1,0.50
2020-2021_treino_213.csv_32-1,0.47
2020-2021_treino_214.csv_32-1,0.47
2020-2021_treino_215.csv_32-1,0.50
2020-2021_treino_216.csv_32-1,0.50
2020-2021_treino_217.csv_32-1,0.47
2020-2021_treino_218.csv_32-1,0.44
2020-2021_treino_219.csv_32-1,0.41
2020-2021_treino_220.csv_32-1,0.38
2020-2021_treino_221.csv_32-1,0.38
2020-2021_treino_222.csv_32-1,0.38
2020-2021_treino_223.csv_32-1,0.41
2020-2021_treino_224.csv_32-1,0.38
2020-2021_treino_225.csv_32-1,0.38
2020-2021_treino_226.csv_32-1,0.41
2020-2021_treino_227.csv_32-1,0.41
2020-2021_treino_228.csv_32-1,0.41
2020-2021_treino_229.csv_32-1,0.41
2020-2021_treino_230.csv_32-1,0.41
2020-2021_treino_231.csv_32-1,0.41
2020-2021_treino_232.csv_32-1,0.44
2020-2021_treino_233.csv_32-1,0.44
2020-2021_treino_234.csv_32-1,0.44
2021-2022_treino_1.csv_32-1,0.47
2021-2022_treino_2.csv_32-1,0.47
2021-2022_treino_3.csv_32-1,0.47
2021-2022_treino_4.csv_32-1,0.50
2021-2022_treino_5.csv_32-1,0.53
2021-2022_treino_6.csv_32-1,0.50
2021-2022_treino_7.csv_32-1,0.53
2021-2022_treino_8.csv_32-1,0.56
2021-2022_treino_9.csv_32-1,0.56
2021-2022_treino_10.csv_32-1,0.56
2021-2022_treino_11.csv_32-1,0.56
2021-2022_treino_12.csv_32-1,0.59
2021-2022_treino_13.csv_32-1,0.59
2021-2022_treino_14.csv_32-1,0.59
2021-2022_treino_15.csv_32-1,0.56
2021-2022_treino_16.csv_32-1,0.53
2021-2022_treino_17.csv_32-1,0.56
2021-2022_treino_18.csv_32-1,0.56
2021-2022_treino_19.csv_32-1,0.56
2021-2022_treino_20.csv_32-1,0.56
2021-2022_treino_21.csv_32-1,0.56
2021-2022_treino_22.csv_32-1,0.59
2021-2022_treino_23.csv_32-1,0.56
2021-2022_treino_24.csv_32-1,0.56
2021-2022_treino_25.csv_32-1,0.59
2021-2022_treino_26.csv_32-1,0.59
2021-2022_treino_27.csv_32-1,0.62
2021-2022_treino_28.csv_32-1,0.59
2021-2022_treino_29.csv_32-1,0.59
2021-2022_treino_30.csv_32-1,0.56
2021-2022_treino_31.csv_32-1,0.56
2021-2022_treino_32.csv_32-1,0.59
2021-2022_treino_33.csv_32-1,0.59
2021-2022_treino_34.csv_32-1,0.59
2021-2022_treino_35.csv_32-1,0.62
2021-2022_treino_36.csv_32-1,0.62
2021-2022_treino_37.csv_32-1,0.59
2021-2022_treino_38.csv_32-1,0.62
2021-2022_treino_39.csv_32-1,0.62
2021-2022_treino_40.csv_32-1,0.59
2021-2022_treino_41.csv_32-1,0.59
2021-2022_treino_42.csv_32-1,0.62
2021-2022_treino_43.csv_32-1,0.59
2021-2022_treino_44.csv_32-1,0.56
2021-2022_treino_45.csv_32-1,0.56
2021-2022_treino_46.csv_32-1,0.56
2021-2022_treino_47.csv_32-1,0.59
2021-2022_treino_48.csv_32-1,0.59
2021-2022_treino_49.csv_32-1,0.56
2021-2022_treino_50.csv_32-1,0.53
2021-2022_treino_51.csv_32-1,0.53
2021-2022_treino_52.csv_32-1,0.53
2021-2022_treino_53.csv_32-1,0.50
2021-2022_treino_54.csv_32-1,0.50
2021-2022_treino_55.csv_32-1,0.53
2021-2022_treino_56.csv_32-1,0.53
2021-2022_treino_57.csv_32-1,0.50
2021-2022_treino_58.csv_32-1,0.50
2021-2022_treino_59.csv_32-1,0.50
2021-2022_treino_60.csv_32-1,0.53
2021-2022_treino_61.csv_32-1,0.53
2021-2022_treino_62.csv_32-1,0.56
2021-2022_treino_63.csv_32-1,0.59
2021-2022_treino_64.csv_32-1,0.59
2021-2022_treino_65.csv_32-1,0.56
2021-2022_treino_66.csv_32-1,0.59
2021-2022_treino_67.csv_32-1,0.59
2021-2022_treino_68.csv_32-1,0.59
2021-2022_treino_69.csv_32-1,0.62
2021-2022_treino_70.csv_32-1,0.62
2021-2022_treino_71.csv_32-1,0.59
2021-2022_treino_72.csv_32-1,0.62
2021-2022_treino_73.csv_32-1,0.66
2021-2022_treino_74.csv_32-1,0.66
2021-2022_treino_75.csv_32-1,0.66
2021-2022_treino_76.csv_32-1,0.66
2021-2022_treino_77.csv_32-1,0.66
2021-2022_treino_78.csv_32-1,0.69
2021-2022_treino_79.csv_32-1,0.69
2021-2022_treino_80.csv_32-1,0.72
2021-2022_treino_81.csv_32-1,0.72
2021-2022_treino_82.csv_32-1,0.72
2021-2022_treino_83.csv_32-1,0.69
2021-2022_treino_84.csv_32-1,0.69
2021-2022_treino_85.csv_32-1,0.69
2021-2022_treino_86.csv_32-1,0.66
2021-2022_treino_87.csv_32-1,0.66
2021-2022_treino_88.csv_32-1,0.66
2021-2022_treino_89.csv_32-1,0.69
2021-2022_treino_90.csv_32-1,0.69
2021-2022_treino_91.csv_32-1,0.66
2021-2022_treino_92.csv_32-1,0.66
2021-2022_treino_93.csv_32-1,0.66
2021-2022_treino_94.csv_32-1,0.66
2021-2022_treino_95.csv_32-1,0.66
2021-2022_treino_96.csv_32-1,0.62
2021-2022_treino_97.csv_32-1,0.66
2021-2022_treino_98.csv_32-1,0.66
2021-2022_treino_99.csv_32-1,0.66
2021-2022_treino_100.csv_32-1,0.62
2021-2022_treino_101.csv_32-1,0.62
2021-2022_treino_102.csv_32-1,0.62
2021-2022_treino_103.csv_32-1,0.66
2021-2022_treino_104.csv_32-1,0.66
2021-2022_treino_105.csv_32-1,0.62
2021-2022_treino_106.csv_32-1,0.62
2021-2022_treino_107.csv_32-1,0.66
2021-2022_treino_108.csv_32-1,0.66
2021-2022_treino_109.csv_32-1,0.66
2021-2022_treino_110.csv_32-1,0.66
2021-2022_treino_111.csv_32-1,0.62
2021-2022_treino_112.csv_32-1,0.62
2021-2022_treino_113.csv_32-1,0.66
2021-2022_treino_114.csv_32-1,0.69
2021-2022_treino_115.csv_32-1,0.69
2021-2022_treino_116.csv_32-1,0.69
2021-2022_treino_117.csv_32-1,0.72
2021-2022_treino_118.csv_32-1,0.75
2021-2022_treino_119.csv_32-1,0.75
2021-2022_treino_120.csv_32-1,0.75
2021-2022_treino_121.csv_32-1,0.75
2021-2022_treino_122.csv_32-1,0.75
2021-2022_treino_123.csv_32-1,0.75
2021-2022_treino_124.csv_32-1,0.75
2021-2022_treino_125.csv_32-1,0.75
2021-2022_treino_126.csv_32-1,0.75
2021-2022_treino_127.csv_32-1,0.72
2021-2022_treino_128.csv_32-1,0.75
2021-2022_treino_129.csv_32-1,0.75
2021-2022_treino_130.csv_32-1,0.72
2021-2022_treino_131.csv_32-1,0.72
2021-2022_treino_132.csv_32-1,0.72
2021-2022_treino_133.csv_32-1,0.69
2021-2022_treino_134.csv_32-1,0.69
2021-2022_treino_135.csv_32-1,0.69
2021-2022_treino_136.csv_32-1,0.69
2021-2022_treino_137.csv_32-1,0.72
2021-2022_treino_138.csv_32-1,0.72
2021-2022_treino_139.csv_32-1,0.69
2021-2022_treino_140.csv_32-1,0.69
2021-2022_treino_141.csv_32-1,0.69
2021-2022_treino_142.csv_32-1,0.69
2021-2022_treino_143.csv_32-1,0.72
2021-2022_treino_144.csv_32-1,0.72
2021-2022_treino_145.csv_32-1,0.72
2021-2022_treino_146.csv_32-1,0.72
2021-2022_treino_147.csv_32-1,0.72
2021-2022_treino_148.csv_32-1,0.72
2021-2022_treino_149.csv_32-1,0.72
2021-2022_treino_150.csv_32-1,0.72
2021-2022_treino_151.csv_32-1,0.72
2021-2022_treino_152.csv_32-1,0.72
2021-2022_treino_153.csv_32-1,0.69
2021-2022_treino_154.csv_32-1,0.72
2021-2022_treino_155.csv_32-1,0.72
2021-2022_treino_156.csv_32-1,0.69
2021-2022_treino_157.csv_32-1,0.69
2021-2022_treino_158.csv_32-1,0.69
2021-2022_treino_159.csv_32-1,0.69
2021-2022_treino_160.csv_32-1,0.66
2021-2022_treino_161.csv_32-1,0.66
2021-2022_treino_162.csv_32-1,0.69
2021-2022_treino_163.csv_32-1,0.69
